STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       5616;201104010651;201104010651;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010652;201104010652;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010653;201104010653;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010654;201104010654;    3;  0.04;  -999;  -999;-999;eor
       5616;201104010655;201104010655;    3;  0.02;  -999;  -999;-999;eor
       5616;201104010656;201104010656;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010657;201104010657;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010658;201104010658;    3;  0.03;  -999;  -999;-999;eor
       5616;201104010659;201104010659;    3;  0.01;  -999;  -999;-999;eor
       5616;201104010700;201104010700;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010701;201104010701;    3;  0.04;  -999;  -999;-999;eor
       5616;201104010702;201104010702;    3;  0.01;  -999;  -999;-999;eor
       5616;201104010703;201104010703;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010704;201104010704;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010705;201104010705;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010706;201104010706;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010707;201104010707;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010708;201104010708;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010709;201104010709;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010710;201104010710;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010711;201104010711;    3;  0.07;  -999;  -999;-999;eor
       5616;201104010712;201104010712;    3;  0.06;  -999;  -999;-999;eor
       5616;201104010713;201104010713;    3;  0.04;  -999;  -999;-999;eor
       5616;201104010714;201104010714;    3;  0.04;  -999;  -999;-999;eor
       5616;201104010715;201104010715;    3;  0.04;  -999;  -999;-999;eor
       5616;201104010716;201104010716;    3;  0.03;  -999;  -999;-999;eor
       5616;201104010717;201104010717;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010718;201104010718;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010719;201104010719;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010720;201104010720;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010721;201104010721;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010722;201104010722;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010723;201104010723;    3;  0.03;  -999;  -999;-999;eor
       5616;201104010724;201104010724;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010725;201104010725;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010726;201104010726;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010727;201104010727;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010728;201104010728;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010729;201104010729;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010730;201104010730;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010731;201104010731;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010732;201104010732;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010733;201104010733;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010734;201104010734;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010735;201104010735;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010736;201104010736;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010737;201104010737;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010738;201104010738;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010739;201104010739;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010740;201104010740;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010741;201104010741;    3;  0.03;  -999;  -999;-999;eor
       5616;201104010742;201104010742;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010743;201104010743;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010744;201104010744;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010745;201104010745;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010746;201104010746;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010747;201104010747;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010748;201104010748;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010749;201104010749;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010750;201104010750;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010751;201104010751;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010752;201104010752;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010753;201104010753;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010754;201104010754;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010755;201104010755;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010756;201104010756;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010757;201104010757;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010758;201104010758;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010759;201104010759;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010800;201104010859;    3;  0.00;  -999;  -999;-999;eor
       5616;201104010900;201104010959;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011000;201104011059;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011100;201104011159;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011200;201104011259;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011300;201104011359;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011400;201104011459;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011500;201104011559;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011600;201104011659;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011700;201104011759;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011800;201104011859;    3;  0.00;  -999;  -999;-999;eor
       5616;201104011900;201104011959;    3;  0.00;  -999;  -999;-999;eor
       5616;201104012000;201104012059;    3;  0.00;  -999;  -999;-999;eor
       5616;201104012100;201104012159;    3;  0.00;  -999;  -999;-999;eor
       5616;201104012200;201104012259;    3;  0.00;  -999;  -999;-999;eor
       5616;201104012300;201104012359;    3;  0.00;  -999;  -999;-999;eor
       5616;201104020000;201104022359;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030000;201104030059;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030100;201104030159;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030200;201104030259;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030300;201104030359;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030400;201104030459;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030500;201104030559;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030600;201104030659;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030700;201104030759;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030800;201104030859;    3;  0.00;  -999;  -999;-999;eor
       5616;201104030900;201104030959;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031000;201104031000;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031001;201104031001;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031002;201104031002;    3;  0.07;  -999;  -999;-999;eor
       5616;201104031003;201104031003;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031004;201104031004;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031005;201104031005;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031006;201104031006;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031007;201104031007;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031008;201104031008;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031009;201104031009;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031010;201104031010;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031011;201104031011;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031012;201104031012;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031013;201104031013;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031014;201104031014;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031015;201104031015;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031016;201104031016;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031017;201104031017;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031018;201104031018;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031019;201104031019;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031020;201104031020;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031021;201104031021;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031022;201104031022;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031023;201104031023;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031024;201104031024;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031025;201104031025;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031026;201104031026;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031027;201104031027;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031028;201104031028;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031029;201104031029;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031030;201104031030;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031031;201104031031;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031032;201104031032;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031033;201104031033;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031034;201104031034;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031035;201104031035;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031036;201104031036;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031037;201104031037;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031038;201104031038;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031039;201104031039;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031040;201104031040;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031041;201104031041;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031042;201104031042;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031043;201104031043;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031044;201104031044;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031045;201104031045;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031046;201104031046;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031047;201104031047;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031048;201104031048;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031049;201104031049;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031050;201104031050;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031051;201104031051;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031052;201104031052;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031053;201104031053;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031054;201104031054;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031055;201104031055;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031056;201104031056;    3;  0.09;  -999;  -999;-999;eor
       5616;201104031057;201104031057;    3;  0.08;  -999;  -999;-999;eor
       5616;201104031058;201104031058;    3;  0.11;  -999;  -999;-999;eor
       5616;201104031059;201104031059;    3;  0.20;  -999;  -999;-999;eor
       5616;201104031100;201104031100;    3;  0.07;  -999;  -999;-999;eor
       5616;201104031101;201104031101;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031102;201104031102;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031103;201104031103;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031104;201104031104;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031105;201104031105;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031106;201104031106;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031107;201104031107;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031108;201104031108;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031109;201104031109;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031110;201104031110;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031111;201104031111;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031112;201104031112;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031113;201104031113;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031114;201104031114;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031115;201104031115;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031116;201104031116;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031117;201104031117;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031118;201104031118;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031119;201104031119;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031120;201104031120;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031121;201104031121;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031122;201104031122;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031123;201104031123;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031124;201104031124;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031125;201104031125;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031126;201104031126;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031127;201104031127;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031128;201104031128;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031129;201104031129;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031130;201104031130;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031131;201104031131;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031132;201104031132;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031133;201104031133;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031134;201104031134;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031135;201104031135;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031136;201104031136;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031137;201104031137;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031138;201104031138;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031139;201104031139;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031140;201104031140;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031141;201104031141;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031142;201104031142;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031143;201104031143;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031144;201104031144;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031145;201104031145;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031146;201104031146;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031147;201104031147;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031148;201104031148;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031149;201104031149;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031150;201104031150;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031151;201104031151;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031152;201104031152;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031153;201104031153;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031154;201104031154;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031155;201104031155;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031156;201104031156;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031157;201104031157;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031158;201104031158;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031159;201104031159;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031200;201104031200;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031201;201104031201;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031202;201104031202;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031203;201104031203;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031204;201104031204;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031205;201104031205;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031206;201104031206;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031207;201104031207;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031208;201104031208;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031209;201104031209;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031210;201104031210;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031211;201104031211;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031212;201104031212;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031213;201104031213;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031214;201104031214;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031215;201104031215;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031216;201104031216;    3;  0.08;  -999;  -999;-999;eor
       5616;201104031217;201104031217;    3;  0.07;  -999;  -999;-999;eor
       5616;201104031218;201104031218;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031219;201104031219;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031220;201104031220;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031221;201104031221;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031222;201104031222;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031223;201104031223;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031224;201104031224;    3;  0.06;  -999;  -999;-999;eor
       5616;201104031225;201104031225;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031226;201104031226;    3;  0.05;  -999;  -999;-999;eor
       5616;201104031227;201104031227;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031228;201104031228;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031229;201104031229;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031230;201104031230;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031231;201104031231;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031232;201104031232;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031233;201104031233;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031234;201104031234;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031235;201104031235;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031236;201104031236;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031237;201104031237;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031238;201104031238;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031239;201104031239;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031240;201104031240;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031241;201104031241;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031242;201104031242;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031243;201104031243;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031244;201104031244;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031245;201104031245;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031246;201104031246;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031247;201104031247;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031248;201104031248;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031249;201104031249;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031250;201104031250;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031251;201104031251;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031252;201104031252;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031253;201104031253;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031254;201104031254;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031255;201104031255;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031256;201104031256;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031257;201104031257;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031258;201104031258;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031259;201104031259;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031300;201104031359;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031400;201104031459;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031500;201104031559;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031600;201104031600;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031601;201104031601;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031602;201104031602;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031603;201104031603;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031604;201104031604;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031605;201104031605;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031606;201104031606;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031607;201104031607;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031608;201104031608;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031609;201104031609;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031610;201104031610;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031611;201104031611;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031612;201104031612;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031613;201104031613;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031614;201104031614;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031615;201104031615;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031616;201104031616;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031617;201104031617;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031618;201104031618;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031619;201104031619;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031620;201104031620;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031621;201104031621;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031622;201104031622;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031623;201104031623;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031624;201104031624;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031625;201104031625;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031626;201104031626;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031627;201104031627;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031628;201104031628;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031629;201104031629;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031630;201104031630;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031631;201104031631;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031632;201104031632;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031633;201104031633;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031634;201104031634;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031635;201104031635;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031636;201104031636;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031637;201104031637;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031638;201104031638;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031639;201104031639;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031640;201104031640;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031641;201104031641;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031642;201104031642;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031643;201104031643;    3;  0.04;  -999;  -999;-999;eor
       5616;201104031644;201104031644;    3;  0.02;  -999;  -999;-999;eor
       5616;201104031645;201104031645;    3;  0.00;  -999;  -999;-999;eor
       5616;201104031646;201104031646;    3;  0.03;  -999;  -999;-999;eor
       5616;201104031647;201104031647;    3;  0.01;  -999;  -999;-999;eor
       5616;201104031648;201104031648;    3;  0.00;  -999;  -999;-999;eor
